User_ID,Age,Gender,Dietary_Preferences,Allergies
4328,Child,Female,Gluten-Free,"Shellfish, None, Gluten"
4329,Senior,Other,Keto,"None, Dairy"
4330,Adult,Other,Vegetarian,Shellfish
4331,Child,Male,Non-Vegetarian,Shellfish
4332,Child,Other,Gluten-Free,
4333,Adult,Male,Paleo,
4334,Child,Male,Gluten-Free,
4335,Adult,Male,Paleo,Shellfish
4336,Child,Female,Vegetarian,"None, Soy"
4337,Senior,Other,Paleo,Gluten
4338,Adult,Female,Vegetarian,"Gluten, Dairy, None"
4339,Adult,Male,Dairy-Free,"Dairy, Shellfish, None"
4340,Adult,Other,Vegetarian,"Shellfish, Nuts"
4341,Child,Female,Vegan,
4342,Teen,Other,Vegan,
4343,Senior,Other,Vegetarian,"None, Nuts"
4344,Senior,Other,Dairy-Free,
4345,Adult,Other,Paleo,Soy
4346,Adult,Female,Vegan,Nuts
4347,Teen,Other,Gluten-Free,"Eggs, Soy, Dairy"
4348,Senior,Female,Paleo,"Gluten, Eggs"
4349,Child,Other,Paleo,
4350,Child,Male,Vegan,Eggs
4351,Senior,Female,Vegan,Nuts
4352,Teen,Male,Gluten-Free,Nuts
4353,Teen,Other,Dairy-Free,"Nuts, None"
4354,Senior,Other,Paleo,Gluten
4355,Adult,Male,Vegan,None
4356,Adult,Female,Non-Vegetarian,
4357,Child,Other,Dairy-Free,
4358,Teen,Female,Dairy-Free,
4359,Adult,Other,Vegetarian,
4360,Adult,Male,Non-Vegetarian,"Eggs, Soy, Gluten"
4361,Senior,Male,Vegetarian,"Shellfish, Dairy, None"
4362,Senior,Male,Gluten-Free,"Soy, Shellfish, Nuts"
4363,Senior,Female,Gluten-Free,
4364,Adult,Male,Vegetarian,"Dairy, Shellfish"
4365,Senior,Female,Vegetarian,"Soy, Nuts"
4366,Child,Male,Vegan,"Eggs, None, Shellfish"
4367,Child,Male,Paleo,"Eggs, Soy"
4368,Child,Other,Vegan,
4369,Adult,Female,Non-Vegetarian,"Eggs, Gluten"
4370,Senior,Other,Keto,"Soy, Eggs, Gluten"
4371,Senior,Female,Gluten-Free,
4372,Child,Male,Dairy-Free,"Dairy, Eggs"
4373,Teen,Female,Keto,
4374,Senior,Female,Vegetarian,"Shellfish, Nuts, Gluten"
4375,Adult,Male,Gluten-Free,"Eggs, Soy"
4376,Senior,Female,Vegetarian,"Nuts, Dairy, Soy"
4377,Senior,Other,Vegan,"Eggs, Nuts"
4378,Adult,Other,Paleo,Shellfish
4379,Child,Other,Vegetarian,"Eggs, Soy"
4380,Child,Other,Keto,Shellfish
4381,Adult,Other,Vegetarian,
4382,Teen,Other,Dairy-Free,Soy
4383,Child,Male,Non-Vegetarian,"Shellfish, Nuts"
4384,Adult,Male,Non-Vegetarian,
4385,Child,Male,Vegetarian,"Gluten, Eggs"
4386,Teen,Male,Dairy-Free,"Shellfish, Gluten, Soy"
4387,Child,Male,Keto,
4388,Adult,Male,Vegetarian,"Shellfish, Eggs"
4389,Senior,Female,Vegetarian,"Soy, Gluten, Eggs"
4390,Child,Other,Non-Vegetarian,None
4391,Senior,Female,Vegan,Nuts
4392,Adult,Other,Keto,
4393,Adult,Female,Non-Vegetarian,"None, Soy, Dairy"
4394,Adult,Male,Paleo,"Shellfish, Dairy"
4395,Teen,Female,Paleo,"Eggs, Nuts"
4396,Teen,Male,Vegetarian,"Soy, Nuts, Shellfish"
4397,Teen,Other,Vegan,"Nuts, Eggs, Soy"
4398,Adult,Female,Dairy-Free,Eggs
4399,Senior,Female,Vegetarian,Gluten
4400,Teen,Male,Gluten-Free,"Shellfish, Gluten, Nuts"
4401,Senior,Male,Vegan,"Eggs, Soy"
4402,Adult,Other,Vegan,
4403,Adult,Female,Gluten-Free,
4404,Child,Other,Gluten-Free,"Shellfish, Gluten"
4405,Child,Other,Vegan,"Eggs, Gluten"
4406,Child,Female,Vegetarian,"Eggs, None"
4407,Adult,Male,Keto,"Nuts, Dairy"
4408,Senior,Female,Vegetarian,"None, Eggs, Dairy"
4409,Senior,Other,Dairy-Free,
4410,Senior,Other,Non-Vegetarian,Dairy
4411,Child,Female,Vegetarian,
4412,Senior,Male,Non-Vegetarian,
4413,Child,Male,Gluten-Free,"Gluten, Nuts"
4414,Child,Other,Paleo,Eggs
4415,Adult,Male,Gluten-Free,"Soy, None, Gluten"
4416,Child,Female,Keto,Eggs
4417,Adult,Male,Paleo,
4418,Child,Female,Non-Vegetarian,Soy
4419,Child,Other,Paleo,
4420,Child,Male,Paleo,"Nuts, Eggs, None"
4421,Adult,Male,Paleo,
4422,Teen,Female,Vegetarian,"Soy, Nuts"
4423,Adult,Female,Non-Vegetarian,"Dairy, Shellfish"
4424,Child,Other,Dairy-Free,Gluten
4425,Senior,Other,Dairy-Free,"Gluten, Eggs, Soy"
4426,Adult,Female,Paleo,"Dairy, Soy"
4427,Child,Female,Vegetarian,"Nuts, Soy"
4428,Teen,Male,Dairy-Free,
4429,Teen,Other,Dairy-Free,"None, Dairy"
4430,Senior,Male,Vegan,Dairy
4431,Senior,Other,Dairy-Free,"Nuts, Eggs, Shellfish"
4432,Teen,Other,Gluten-Free,"None, Eggs, Shellfish"
4433,Adult,Other,Vegan,
4434,Senior,Other,Keto,"Gluten, Shellfish"
4435,Child,Female,Paleo,"Gluten, Dairy"
4436,Child,Other,Dairy-Free,"Dairy, Soy, None"
4437,Adult,Male,Non-Vegetarian,
4438,Child,Female,Paleo,"Soy, Shellfish, None"
4439,Adult,Other,Vegan,Nuts
4440,Child,Other,Gluten-Free,Gluten
4441,Senior,Male,Paleo,"Nuts, Soy, Dairy"
4442,Adult,Male,Vegetarian,"Dairy, Gluten, Nuts"
4443,Adult,Female,Keto,"Dairy, Soy"
4444,Teen,Other,Gluten-Free,"None, Shellfish, Dairy"
4445,Child,Female,Vegetarian,"Dairy, None"
4446,Adult,Other,Dairy-Free,
4447,Teen,Female,Vegetarian,"Nuts, Eggs"
4448,Teen,Female,Vegetarian,"None, Dairy"
4449,Senior,Male,Dairy-Free,Dairy
4450,Senior,Other,Dairy-Free,
4451,Child,Other,Non-Vegetarian,None
4452,Teen,Other,Paleo,"Shellfish, Eggs"
4453,Teen,Other,Vegan,"Shellfish, Eggs"
4454,Adult,Other,Keto,"Shellfish, Dairy"
4455,Child,Other,Keto,Nuts
4456,Senior,Female,Paleo,"Shellfish, Eggs"
4457,Teen,Other,Keto,Eggs
4458,Child,Other,Vegan,None
4459,Adult,Male,Keto,
4460,Adult,Male,Dairy-Free,"Shellfish, Eggs"
4461,Teen,Other,Vegetarian,"Dairy, Soy"
4462,Senior,Male,Non-Vegetarian,"Eggs, Nuts"
4463,Teen,Female,Dairy-Free,"Soy, Dairy, Nuts"
4464,Child,Female,Keto,"Dairy, Shellfish, None"
4465,Senior,Other,Vegetarian,"Shellfish, Dairy, Gluten"
4466,Adult,Male,Vegetarian,"Eggs, None, Nuts"
4467,Child,Other,Non-Vegetarian,"Shellfish, Eggs, Dairy"
4468,Child,Other,Vegan,"Nuts, Eggs, Soy"
4469,Senior,Female,Keto,"Eggs, Shellfish"
4470,Senior,Male,Gluten-Free,
4471,Senior,Male,Vegetarian,
4472,Adult,Other,Dairy-Free,
4473,Senior,Other,Vegetarian,
4474,Child,Male,Dairy-Free,
4475,Senior,Other,Gluten-Free,
4476,Teen,Other,Keto,
4477,Child,Other,Dairy-Free,"Eggs, Gluten"
4478,Child,Male,Gluten-Free,"Dairy, Eggs, Nuts"
4479,Teen,Female,Paleo,Soy
4480,Child,Female,Non-Vegetarian,
4481,Senior,Male,Dairy-Free,"None, Eggs, Gluten"
4482,Adult,Female,Gluten-Free,"Shellfish, Nuts"
4483,Child,Male,Dairy-Free,
4484,Teen,Other,Gluten-Free,"Nuts, None"
4485,Adult,Female,Gluten-Free,"Shellfish, Eggs, Gluten"
4486,Adult,Male,Dairy-Free,"Eggs, None, Soy"
4487,Senior,Other,Paleo,Nuts
4488,Senior,Other,Gluten-Free,Soy
4489,Adult,Male,Non-Vegetarian,"Eggs, Soy"
4490,Child,Female,Dairy-Free,"None, Nuts"
4491,Adult,Other,Dairy-Free,"Nuts, Soy"
4492,Senior,Other,Paleo,"Dairy, Soy"
4493,Child,Male,Dairy-Free,Eggs
4494,Child,Female,Gluten-Free,"Dairy, Shellfish, Nuts"
4495,Adult,Female,Vegetarian,"None, Eggs, Nuts"
4496,Teen,Female,Gluten-Free,
4497,Teen,Male,Gluten-Free,
4498,Child,Female,Vegetarian,Gluten
4499,Senior,Female,Vegan,"Shellfish, Nuts"
4500,Teen,Male,Non-Vegetarian,"Soy, Nuts"
4501,Teen,Female,Gluten-Free,
4502,Senior,Female,Vegetarian,
4503,Teen,Female,Paleo,
4504,Senior,Other,Vegan,
4505,Teen,Female,Paleo,None
4506,Senior,Female,Gluten-Free,"Shellfish, Soy"
4507,Senior,Other,Keto,"Gluten, Shellfish"
4508,Child,Female,Vegan,Soy
4509,Teen,Other,Vegan,None
4510,Teen,Other,Dairy-Free,Gluten
4511,Child,Male,Gluten-Free,Eggs
4512,Senior,Other,Vegetarian,
4513,Senior,Other,Dairy-Free,"Gluten, Dairy"
4514,Teen,Male,Vegetarian,"Dairy, Gluten"
4515,Child,Female,Keto,Gluten
4516,Adult,Female,Gluten-Free,"Shellfish, Soy, Dairy"
4517,Child,Male,Paleo,"Soy, Nuts"
4518,Child,Other,Paleo,Nuts
4519,Teen,Female,Paleo,"Eggs, Soy"
4520,Adult,Female,Vegetarian,
4521,Adult,Other,Dairy-Free,"Eggs, None"
4522,Child,Female,Keto,"Eggs, None, Shellfish"
4523,Adult,Male,Non-Vegetarian,
4524,Adult,Other,Keto,"Soy, Gluten"
4525,Teen,Other,Vegan,Dairy
4526,Child,Male,Dairy-Free,"Soy, None, Eggs"
4527,Adult,Other,Vegan,"None, Eggs"
4528,Child,Male,Vegan,"Shellfish, Dairy"
4529,Senior,Other,Dairy-Free,Nuts
4530,Senior,Male,Keto,"Dairy, Nuts"
4531,Child,Other,Vegetarian,
4532,Adult,Other,Vegetarian,Eggs
4533,Child,Other,Dairy-Free,"Soy, Nuts, Gluten"
4534,Adult,Female,Keto,"Gluten, Soy, Dairy"
4535,Senior,Female,Vegetarian,"Shellfish, Nuts"
4536,Senior,Other,Keto,"Dairy, Soy"
4537,Teen,Female,Non-Vegetarian,"Shellfish, None, Dairy"
4538,Teen,Male,Vegan,"Gluten, Soy"
4539,Teen,Male,Gluten-Free,"Nuts, None, Dairy"
4540,Adult,Other,Paleo,"Gluten, Shellfish, None"
4541,Adult,Other,Gluten-Free,Soy
4542,Senior,Female,Gluten-Free,"Shellfish, Eggs"
4543,Teen,Female,Gluten-Free,"Gluten, None"
4544,Child,Other,Non-Vegetarian,None
4545,Senior,Other,Non-Vegetarian,"None, Gluten, Eggs"
4546,Child,Male,Vegetarian,Nuts
4547,Adult,Female,Vegetarian,Soy
4548,Senior,Other,Vegan,Gluten
4549,Child,Other,Gluten-Free,Nuts
4550,Senior,Female,Dairy-Free,Nuts
4551,Adult,Other,Vegetarian,"None, Gluten, Shellfish"
4552,Teen,Female,Keto,"Dairy, None"
4553,Adult,Other,Non-Vegetarian,"Soy, Gluten"
4554,Teen,Female,Keto,"Gluten, Nuts"
4555,Adult,Male,Vegan,Shellfish
4556,Teen,Female,Vegan,"None, Soy, Shellfish"
4557,Senior,Other,Vegan,"Soy, Shellfish, Nuts"
4558,Senior,Female,Keto,"Soy, Dairy"
4559,Teen,Male,Vegan,
4560,Child,Male,Vegetarian,Soy
4561,Senior,Female,Gluten-Free,"Gluten, Nuts, Shellfish"
4562,Teen,Other,Dairy-Free,"Soy, None"
4563,Teen,Other,Keto,"Eggs, None, Dairy"
4564,Child,Male,Non-Vegetarian,"Gluten, None, Eggs"
4565,Adult,Female,Vegetarian,Gluten
4566,Adult,Female,Dairy-Free,"Soy, Nuts, Shellfish"
4567,Senior,Female,Paleo,Dairy
4568,Teen,Male,Keto,
4569,Senior,Other,Vegetarian,Gluten
4570,Teen,Other,Vegetarian,"Soy, Gluten, Eggs"
4571,Senior,Other,Paleo,"Shellfish, Nuts"
4572,Teen,Other,Vegetarian,"Gluten, Eggs, None"
4573,Child,Other,Vegan,"None, Soy"
4574,Senior,Female,Gluten-Free,
4575,Senior,Other,Vegan,Soy
4576,Child,Female,Dairy-Free,Gluten
4577,Adult,Other,Non-Vegetarian,
4578,Senior,Other,Paleo,"Dairy, None, Soy"
4579,Adult,Male,Vegetarian,"Soy, Gluten"
4580,Adult,Male,Paleo,Gluten
4581,Senior,Male,Vegan,
4582,Adult,Female,Paleo,"None, Soy, Shellfish"
4583,Senior,Male,Vegan,"Dairy, None, Soy"
4584,Teen,Male,Vegetarian,
4585,Adult,Female,Non-Vegetarian,"Shellfish, Eggs"
4586,Child,Male,Paleo,Nuts
4587,Child,Other,Non-Vegetarian,Gluten
4588,Adult,Other,Dairy-Free,
4589,Senior,Male,Keto,None
4590,Senior,Other,Keto,"Gluten, Shellfish"
4591,Teen,Other,Gluten-Free,
4592,Senior,Female,Dairy-Free,"Gluten, Nuts"
4593,Teen,Female,Keto,Shellfish
4594,Senior,Male,Dairy-Free,None
4595,Adult,Male,Paleo,Eggs
4596,Teen,Other,Vegan,"Shellfish, Eggs, None"
4597,Teen,Other,Keto,
4598,Teen,Female,Non-Vegetarian,
4599,Child,Male,Vegetarian,"Nuts, Eggs, Shellfish"
4600,Child,Male,Gluten-Free,"Dairy, Shellfish, Gluten"
4601,Senior,Female,Gluten-Free,"Eggs, Soy, Dairy"
4602,Child,Female,Non-Vegetarian,Shellfish
4603,Child,Male,Keto,Dairy
4604,Teen,Female,Paleo,None
4605,Senior,Female,Keto,None
4606,Senior,Female,Gluten-Free,"Shellfish, Dairy"
4607,Child,Female,Dairy-Free,"None, Gluten"
4608,Senior,Female,Dairy-Free,Shellfish
4609,Senior,Female,Vegetarian,Nuts
4610,Senior,Female,Keto,Shellfish
4611,Senior,Other,Gluten-Free,
4612,Child,Male,Vegan,"Shellfish, Nuts, Gluten"
4613,Child,Female,Gluten-Free,"Nuts, Dairy, None"
4614,Child,Other,Keto,"Soy, Nuts"
4615,Senior,Female,Non-Vegetarian,"Gluten, Dairy, Soy"
4616,Child,Other,Gluten-Free,
4617,Senior,Other,Vegan,Gluten
4618,Adult,Other,Keto,
4619,Child,Female,Dairy-Free,"Shellfish, Gluten"
4620,Adult,Male,Vegan,Nuts
4621,Senior,Female,Paleo,"Nuts, Eggs"
4622,Teen,Other,Dairy-Free,
4623,Adult,Female,Keto,"None, Gluten, Soy"
4624,Senior,Other,Gluten-Free,"Gluten, Shellfish"
4625,Teen,Other,Gluten-Free,Gluten
4626,Child,Female,Vegan,"Dairy, Shellfish"
4627,Senior,Female,Keto,
4628,Adult,Other,Non-Vegetarian,
4629,Adult,Female,Vegan,
4630,Adult,Male,Gluten-Free,"Nuts, Gluten, Soy"
4631,Child,Other,Gluten-Free,"Eggs, Shellfish, Dairy"
4632,Teen,Other,Paleo,"Gluten, None, Eggs"
4633,Adult,Male,Gluten-Free,
4634,Adult,Female,Vegetarian,Shellfish
4635,Teen,Male,Dairy-Free,"Soy, None"
4636,Senior,Male,Vegetarian,"Shellfish, None"
4637,Adult,Other,Paleo,None
4638,Teen,Male,Non-Vegetarian,"Soy, Dairy, Shellfish"
4639,Adult,Other,Gluten-Free,"Gluten, None, Soy"
4640,Adult,Male,Vegetarian,
4641,Adult,Other,Gluten-Free,
4642,Teen,Male,Paleo,"Eggs, Shellfish"
4643,Teen,Male,Non-Vegetarian,Gluten
4644,Adult,Male,Gluten-Free,Gluten
4645,Child,Female,Gluten-Free,
4646,Adult,Male,Non-Vegetarian,"Gluten, Shellfish"
4647,Adult,Female,Vegetarian,
4648,Adult,Other,Gluten-Free,
4649,Adult,Female,Vegan,"Nuts, None, Eggs"
4650,Senior,Other,Paleo,"Eggs, Dairy"
4651,Child,Male,Dairy-Free,"None, Gluten, Nuts"
4652,Child,Male,Vegetarian,"Nuts, Eggs, None"
4653,Adult,Female,Keto,"Nuts, Gluten"
4654,Adult,Male,Paleo,"Gluten, Soy"
4655,Teen,Male,Dairy-Free,
4656,Senior,Male,Dairy-Free,"Dairy, Shellfish"
4657,Senior,Male,Keto,"Eggs, Gluten"
4658,Teen,Male,Vegan,Shellfish
4659,Adult,Other,Vegetarian,Nuts
4660,Adult,Other,Gluten-Free,
4661,Adult,Other,Paleo,"Gluten, Dairy"
4662,Senior,Other,Non-Vegetarian,Soy
4663,Child,Other,Keto,"Shellfish, Soy, Gluten"
4664,Senior,Male,Gluten-Free,
4665,Senior,Female,Dairy-Free,
4666,Senior,Female,Vegan,Dairy
4667,Teen,Male,Gluten-Free,"Shellfish, Dairy, Soy"
4668,Teen,Male,Vegetarian,"Gluten, None"
4669,Senior,Female,Vegetarian,None
4670,Senior,Other,Vegetarian,Shellfish
4671,Senior,Male,Keto,Shellfish
4672,Senior,Female,Gluten-Free,
4673,Teen,Female,Dairy-Free,"Nuts, Dairy, Eggs"
4674,Teen,Other,Vegetarian,None
4675,Teen,Other,Dairy-Free,"Shellfish, Soy, Eggs"
4676,Teen,Other,Vegan,
4677,Adult,Other,Vegan,"Dairy, Shellfish, Soy"
4678,Teen,Other,Vegan,"Shellfish, Soy"
4679,Child,Male,Paleo,Gluten
4680,Senior,Other,Dairy-Free,Shellfish
4681,Child,Female,Vegan,
4682,Teen,Female,Paleo,None
4683,Child,Other,Paleo,"None, Eggs"
4684,Adult,Male,Dairy-Free,
4685,Adult,Female,Gluten-Free,
4686,Senior,Other,Non-Vegetarian,"Nuts, Eggs"
4687,Adult,Other,Vegetarian,"None, Dairy"
4688,Senior,Female,Keto,
4689,Adult,Other,Gluten-Free,"Eggs, Nuts"
4690,Child,Male,Paleo,Nuts
4691,Adult,Female,Dairy-Free,"Soy, Eggs"
4692,Senior,Other,Keto,
4693,Teen,Other,Keto,
4694,Adult,Other,Non-Vegetarian,Nuts
4695,Senior,Female,Non-Vegetarian,"Soy, None, Nuts"
4696,Child,Female,Paleo,"Shellfish, Eggs"
4697,Senior,Male,Gluten-Free,Dairy
4698,Teen,Female,Gluten-Free,Nuts
4699,Teen,Other,Gluten-Free,"Dairy, Shellfish, Gluten"
4700,Senior,Male,Dairy-Free,"Eggs, Soy, Dairy"
4701,Teen,Female,Paleo,"Soy, Gluten, Shellfish"
4702,Senior,Other,Keto,
4703,Child,Male,Paleo,
4704,Child,Female,Vegetarian,"None, Eggs, Gluten"
4705,Adult,Female,Vegan,"Dairy, None"
4706,Adult,Male,Vegetarian,"Gluten, Eggs, None"
4707,Teen,Male,Non-Vegetarian,None
4708,Senior,Female,Dairy-Free,None
4709,Child,Other,Paleo,"Gluten, Shellfish, Eggs"
4710,Senior,Other,Vegetarian,"Nuts, Dairy, Eggs"
4711,Teen,Female,Vegan,"Nuts, Eggs"
4712,Child,Other,Vegan,
4713,Child,Other,Gluten-Free,"Dairy, Gluten"
4714,Child,Other,Dairy-Free,"Soy, Nuts, None"
4715,Teen,Female,Dairy-Free,Shellfish
4716,Senior,Male,Non-Vegetarian,"Soy, Nuts"
4717,Senior,Other,Non-Vegetarian,
4718,Child,Female,Keto,
4719,Teen,Male,Dairy-Free,None
4720,Child,Female,Gluten-Free,
4721,Adult,Other,Paleo,
4722,Senior,Male,Non-Vegetarian,Shellfish
4723,Senior,Female,Keto,"Nuts, Eggs"
4724,Teen,Female,Non-Vegetarian,"Dairy, None, Gluten"
4725,Child,Male,Vegan,"Nuts, Gluten, Dairy"
4726,Teen,Male,Gluten-Free,"Soy, Dairy"
4727,Child,Other,Dairy-Free,Soy
4728,Child,Male,Vegetarian,"Eggs, None, Gluten"
4729,Teen,Male,Non-Vegetarian,Dairy
4730,Adult,Other,Gluten-Free,
4731,Child,Male,Keto,
4732,Child,Female,Dairy-Free,None
4733,Adult,Male,Non-Vegetarian,Gluten
4734,Senior,Male,Non-Vegetarian,Dairy
4735,Adult,Female,Keto,Eggs
4736,Senior,Other,Keto,Soy
4737,Teen,Male,Vegetarian,Nuts
4738,Teen,Other,Keto,
4739,Senior,Male,Keto,"Eggs, Shellfish, Dairy"
4740,Teen,Female,Vegetarian,
4741,Child,Other,Non-Vegetarian,"Nuts, Gluten"
4742,Senior,Male,Vegetarian,"Gluten, None, Shellfish"
4743,Adult,Other,Paleo,"Nuts, Dairy, Soy"
4744,Teen,Female,Paleo,Nuts
4745,Adult,Male,Vegetarian,
4746,Teen,Female,Non-Vegetarian,"Shellfish, None, Eggs"
4747,Teen,Male,Paleo,Eggs
4748,Senior,Male,Dairy-Free,Soy
4749,Child,Female,Paleo,"Gluten, None"
4750,Senior,Female,Vegan,
4751,Child,Other,Vegan,"None, Eggs"
4752,Senior,Female,Vegetarian,
4753,Teen,Female,Vegan,"Shellfish, Soy, None"
4754,Senior,Female,Keto,Nuts
4755,Adult,Male,Paleo,"Dairy, Eggs, None"
4756,Senior,Male,Dairy-Free,"Dairy, Nuts"
4757,Child,Male,Paleo,"Eggs, Shellfish, None"
4758,Teen,Other,Non-Vegetarian,"None, Gluten"
4759,Adult,Other,Vegan,"Nuts, Soy, Shellfish"
4760,Child,Female,Non-Vegetarian,None
4761,Teen,Other,Paleo,"Shellfish, Nuts"
4762,Senior,Female,Dairy-Free,"None, Gluten, Dairy"
4763,Child,Male,Vegetarian,"Eggs, Shellfish, Nuts"
4764,Senior,Male,Dairy-Free,"Dairy, Soy"
4765,Child,Male,Paleo,"Shellfish, Nuts"
4766,Adult,Male,Keto,Gluten
4767,Senior,Female,Vegan,"Dairy, None"
4768,Teen,Other,Vegan,Nuts
4769,Teen,Female,Dairy-Free,Shellfish
4770,Teen,Female,Vegetarian,"Nuts, Dairy, Soy"
4771,Child,Female,Non-Vegetarian,"None, Shellfish, Gluten"
4772,Adult,Male,Dairy-Free,"Gluten, Eggs"
4773,Senior,Other,Gluten-Free,Gluten
4774,Senior,Male,Dairy-Free,"Eggs, Shellfish, None"
4775,Senior,Male,Dairy-Free,Eggs
4776,Teen,Other,Gluten-Free,Dairy
4777,Senior,Male,Paleo,"Nuts, Shellfish"
4778,Adult,Male,Vegan,"Dairy, Shellfish, Gluten"
4779,Child,Female,Keto,"Shellfish, Eggs, Dairy"
4780,Senior,Other,Vegetarian,Dairy
4781,Adult,Other,Vegan,Shellfish
4782,Child,Female,Keto,"Dairy, None"
4783,Child,Other,Gluten-Free,"Soy, Nuts, None"
4784,Adult,Female,Vegetarian,Shellfish
4785,Teen,Male,Keto,"Nuts, None, Shellfish"
4786,Teen,Female,Vegan,
4787,Child,Other,Dairy-Free,Dairy
4788,Senior,Female,Non-Vegetarian,Shellfish
4789,Teen,Female,Keto,Eggs
4790,Child,Male,Paleo,Shellfish
4791,Child,Male,Vegan,Eggs
4792,Teen,Female,Vegetarian,"Nuts, Gluten, None"
4793,Child,Other,Vegetarian,Gluten
4794,Senior,Male,Non-Vegetarian,
4795,Teen,Other,Paleo,"Eggs, Nuts"
4796,Senior,Other,Paleo,"Nuts, Dairy"
4797,Teen,Male,Vegetarian,
4798,Adult,Other,Vegan,"Shellfish, Dairy"
4799,Adult,Female,Gluten-Free,"Dairy, Soy"
4800,Child,Other,Non-Vegetarian,"Dairy, Gluten"
4801,Teen,Male,Non-Vegetarian,
4802,Teen,Male,Gluten-Free,Nuts
4803,Senior,Female,Gluten-Free,Nuts
4804,Adult,Male,Vegetarian,"None, Shellfish"
4805,Adult,Other,Paleo,
4806,Adult,Female,Dairy-Free,Eggs
4807,Child,Male,Non-Vegetarian,Nuts
4808,Teen,Male,Dairy-Free,"None, Gluten"
4809,Adult,Female,Paleo,"Dairy, Eggs"
4810,Senior,Male,Gluten-Free,"Eggs, Gluten, Shellfish"
4811,Adult,Other,Dairy-Free,"Nuts, None"
4812,Senior,Female,Paleo,
4813,Teen,Male,Keto,"Eggs, Shellfish"
4814,Senior,Other,Dairy-Free,Soy
4815,Senior,Other,Gluten-Free,"Soy, Shellfish, Nuts"
4816,Child,Female,Vegan,
4817,Senior,Other,Vegetarian,
4818,Child,Male,Vegan,"Gluten, None, Soy"
4819,Senior,Female,Gluten-Free,
4820,Adult,Other,Gluten-Free,None
4821,Senior,Male,Dairy-Free,Nuts
4822,Senior,Female,Paleo,"None, Eggs"
4823,Child,Male,Non-Vegetarian,
4824,Child,Other,Dairy-Free,
4825,Adult,Other,Paleo,"None, Eggs"
4826,Child,Female,Dairy-Free,"None, Nuts, Gluten"
4827,Senior,Male,Gluten-Free,"None, Shellfish"
4828,Senior,Female,Vegan,"Eggs, Dairy, Shellfish"
4829,Senior,Female,Paleo,"Dairy, Gluten"
4830,Child,Male,Gluten-Free,"Dairy, None"
4831,Teen,Other,Vegetarian,"None, Shellfish"
4832,Adult,Male,Keto,"Gluten, None, Dairy"
4833,Senior,Male,Dairy-Free,"Eggs, None"
4834,Teen,Male,Keto,"Eggs, Soy"
4835,Child,Male,Keto,"Soy, Shellfish, Eggs"
4836,Adult,Male,Non-Vegetarian,Dairy
4837,Child,Female,Non-Vegetarian,"Soy, Gluten"
4838,Child,Male,Dairy-Free,"Eggs, None"
4839,Adult,Male,Non-Vegetarian,"Shellfish, Dairy"
4840,Child,Female,Keto,"Nuts, None"
4841,Senior,Male,Gluten-Free,
4842,Child,Male,Paleo,"Gluten, Soy, Shellfish"
4843,Child,Female,Dairy-Free,"Soy, Shellfish"
4844,Child,Male,Dairy-Free,"None, Eggs, Nuts"
4845,Adult,Other,Keto,"Nuts, Soy"
4846,Teen,Other,Vegan,"Gluten, Soy, Eggs"
4847,Adult,Other,Paleo,"Gluten, Soy, Nuts"
4848,Senior,Other,Paleo,"Eggs, Gluten, Soy"
4849,Child,Other,Vegan,Shellfish
4850,Adult,Female,Gluten-Free,"None, Nuts, Soy"
4851,Child,Male,Keto,"Dairy, Soy"
4852,Child,Male,Dairy-Free,Shellfish
4853,Adult,Other,Paleo,"Soy, Eggs"
4854,Senior,Female,Vegetarian,"Soy, Eggs"
4855,Teen,Other,Keto,
4856,Teen,Male,Vegan,"None, Nuts"
4857,Adult,Male,Gluten-Free,
4858,Adult,Male,Keto,
4859,Adult,Female,Vegetarian,"Nuts, Shellfish, Dairy"
4860,Senior,Female,Non-Vegetarian,Eggs
4861,Senior,Other,Dairy-Free,"Nuts, Eggs, Soy"
4862,Senior,Other,Paleo,Eggs
4863,Senior,Other,Vegan,Eggs
4864,Adult,Male,Gluten-Free,
4865,Child,Male,Gluten-Free,
4866,Child,Female,Vegan,Soy
4867,Adult,Male,Gluten-Free,"Eggs, Soy"
4868,Child,Female,Gluten-Free,
4869,Senior,Female,Gluten-Free,Shellfish
4870,Senior,Female,Gluten-Free,
4871,Senior,Male,Dairy-Free,"None, Gluten, Soy"
4872,Teen,Male,Gluten-Free,"Dairy, None"
4873,Child,Other,Vegetarian,"Gluten, Soy, None"
4874,Teen,Female,Gluten-Free,"Gluten, Dairy, Soy"
4875,Teen,Female,Dairy-Free,"Shellfish, Eggs"
4876,Child,Other,Dairy-Free,"Eggs, Soy"
4877,Child,Female,Dairy-Free,"Soy, None"
4878,Child,Other,Gluten-Free,"Dairy, None"
4879,Adult,Other,Vegan,
4880,Adult,Female,Vegan,"Gluten, Soy, None"
4881,Senior,Other,Dairy-Free,
4882,Teen,Male,Vegetarian,"Shellfish, None, Dairy"
4883,Senior,Other,Gluten-Free,Nuts
4884,Adult,Male,Gluten-Free,
4885,Adult,Female,Paleo,"Shellfish, Nuts"
4886,Adult,Other,Dairy-Free,"Dairy, Gluten"
4887,Child,Male,Non-Vegetarian,
4888,Adult,Female,Keto,
4889,Adult,Female,Vegetarian,Dairy
4890,Child,Other,Gluten-Free,Soy
4891,Teen,Other,Vegetarian,"Gluten, Dairy"
4892,Teen,Male,Dairy-Free,Soy
