User_ID,Weather_Type,Spice_Preference,Sugar_Preference,Meal_Type,Recent_Dislikes
3429,Cold,9,7,Dinner,"Royal Wedding Pear and Coriander Scones, Frittata with Mushrooms, Thyme, and Parmigiano Cheese, Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi)"
3429,Hot,2,9,Dinner,Soy Ginger Glazed Halibut with Ginger Peach Relish
3429,Rainy,8,7,Lunch,"Roasted Beet and Radicchio Salad, Cuban Flank Steak With Avocado and Tomato Salad, Cheesy Chicken Enchilada Quinoa Casserole, Eggless Blueberry and White Chocolate Baked Cheesecake"
3429,Humid,6,6,Lunch,
3429,Windy,0,6,Breakfast,Salmon with roasted vegetables
3430,Cold,9,10,Dinner,
3430,Hot,1,5,Dinner,"Baked Sirloin Steak, Cheesy Chicken and Rice Casserole, Naturally Sweet Apple Turnovers, Upside-Down Blueberry Puffs Brunch"
3430,Rainy,1,10,Dinner,"Alouette Chicken Paprika, Minestrone, Tuna Stuffed Hard-Boiled Eggs, Crockpot Chicken and Dumplings"
3430,Humid,9,3,Breakfast,Butterscotch Pie
3430,Windy,9,7,Lunch,"Coconut Cream Pie Vegan Milkshake, Red, White & Blue Crepes: Happy July 4th! @driscollsberry, Dutch Baby, Quinoa and Chickpea Salad with Sun-Dried Tomatoes and Dried Cherries, Chapchae (Korean Stir-Fried Noodles)"
3431,Cold,6,1,Breakfast,"How to Make the Ultimate Christmas Fruit Pizza, Satay Beef Balls, Yoghurt Honey Madeleines, Classic Buttermilk Pie"
3431,Hot,9,2,Lunch,"Homemade Muesli Breakfast Cereal, Tru Chocolate Martini, Eggless Blueberry and White Chocolate Baked Cheesecake, How to Make the Ultimate Christmas Fruit Pizza"
3431,Rainy,8,8,Dinner,"Mediterranean Herb Dip, Baked Sirloin Steak"
3431,Humid,1,8,Lunch,Yoghurt Honey Madeleines
3431,Windy,7,3,Lunch,Braised Chicken with Artichoke Hearts & Olives
3432,Cold,8,8,Dinner,"Watermelon Popsicles with Mint, Basil & Lime, Delicious Rhubarb Custard Pie"
3432,Hot,7,10,Breakfast,"Tru Chocolate Martini, Cheesy Chicken and Rice Casserole, Soy Ginger Glazed Halibut with Ginger Peach Relish"
3432,Rainy,5,10,Lunch,"Shrimp and Lemongrass Soup, Steamed Artichokes With Roasted Red Pepper Aioli, Chocolatey Overnight Oats with Strawberries"
3432,Humid,4,4,Dinner,"Salmon with roasted vegetables, Shrimp and Lemongrass Soup, Sweet & Spicy White Cheddar Cheese Ball with apples & Bacon, One Bowl Jalapeno Cheddar Cornbread, Italian Beef Braciole"
3432,Windy,8,9,Lunch,"Satay Beef Balls, Crockpot Applesauce, My Asian Fried Fish Fillet, Spare Ribs, A Refreshing Drink To Welcome You All"
3433,Cold,5,8,Breakfast,"Steamed Artichokes With Roasted Red Pepper Aioli, Italian Beef Braciole, Salmon with roasted vegetables, Tru Chocolate Martini"
3433,Hot,10,8,Lunch,"Minestrone Soup, Honeyed Bacon"" Baklava, Easy Gluten Free Vegetarian Pasta Salad"
3433,Rainy,2,0,Lunch,"Steamed Artichokes With Roasted Red Pepper Aioli, Mediterranean Herb Dip, Soy Ginger Glazed Halibut with Ginger Peach Relish"
3433,Humid,8,6,Dinner,"How to Make the Ultimate Christmas Fruit Pizza, Lemon Delicious, Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi)"
3433,Windy,9,9,Lunch,"Chocoholic's Deep Dark Dream Chiffon Cake, Spare Ribs, Vanilla Bean Melting Moment Cookies With Caramel Filling, Royal Wedding Pear and Coriander Scones"
3434,Cold,8,9,Lunch,
3434,Hot,7,0,Lunch,"Minestrone, One Bowl Jalapeno Cheddar Cornbread, Baked Honey Sriracha Chicken Wings, Yoghurt Honey Madeleines"
3434,Rainy,0,0,Breakfast,"Raspberry Cheesecake Bars By Mommie Cooks, Baked Honey Sriracha Chicken Wings"
3434,Humid,5,10,Breakfast,"Pasta With Salmon Cream Sauce, Beef With Oranges and Spices, Fluffy frittata with spinach, White Chocolate Cherry Hand Pies, Homemade Muesli Breakfast Cereal"
3434,Windy,5,0,Lunch,"Avocado and Orange Salad With Orange-Ginger Dressing, Dutch Baby, Korean Beef Rice Bowl, Pork schnitzel with tarragon cream sauce, Pork schnitzel with tarragon cream sauce"
3435,Cold,8,4,Lunch,"Chocoholic's Deep Dark Dream Chiffon Cake, Crockpot Chicken and Dumplings, Easy Vegetable Fried Rice, Spare Ribs, Steamed Artichokes With Roasted Red Pepper Aioli"
3435,Hot,7,9,Lunch,"Chicken and White Bean Chili, Fluffy frittata with spinach"
3435,Rainy,3,9,Dinner,"Spare Ribs, Authentic Italian Biscotti, Raspberry Cheesecake Bars By Mommie Cooks, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Delicious Rhubarb Custard Pie"
3435,Humid,8,3,Lunch,"Dad’s Breakfast Polenta, Carrot and Coriander Soup, Easy Shepherd's Pie (Beef And/or Lamb Combo)"
3435,Windy,3,7,Dinner,
3436,Cold,5,5,Dinner,"Yoghurt Honey Madeleines, Amaretto Almond Cookies, Delicious Rhubarb Custard Pie, Soy Ginger Glazed Halibut with Ginger Peach Relish"
3436,Hot,2,2,Breakfast,"Vanilla Bean Melting Moment Cookies With Caramel Filling, Korean Beef Rice Bowl, Tortellini In Brodo, Cajun Potato Wedges"
3436,Rainy,6,8,Breakfast,Easy Vegetable Fried Rice
3436,Humid,10,4,Lunch,"Crockpot Applesauce, Brussels Sprout Carbonara with Fettuccini, Lamb In Red Mole Sauce, Satay Beef Balls, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)"
3436,Windy,8,10,Lunch,"Amaretto Almond Cookies, Smooth Bloody Mary, Black Bean Garlic Shrimp Scramble"
3437,Cold,4,3,Dinner,
3437,Hot,7,9,Breakfast,
3437,Rainy,6,5,Breakfast,Tomato and Eggplant Caponata
3437,Humid,1,0,Lunch,"Red, White & Blue Crepes: Happy July 4th! @driscollsberry, Braised Chicken with Artichoke Hearts & Olives, Green Tea Fruit Medley Smoothie"
3437,Windy,0,8,Dinner,"South Carolina Style Pulled Pork, Steamed Artichokes With Roasted Red Pepper Aioli, Black Bean Garlic Shrimp Scramble, Amaretto Almond Cookies"
3438,Cold,6,5,Breakfast,South Carolina Style Pulled Pork
3438,Hot,3,3,Dinner,"Shrimp and Lemongrass Soup, Cheesy Chicken Enchilada Quinoa Casserole, Roasted Beet and Radicchio Salad"
3438,Rainy,5,4,Breakfast,Avocado Chicken Salad
3438,Humid,9,5,Breakfast,"Cuban Flank Steak With Avocado and Tomato Salad, Spring Greens With Pears, Sugared Walnuts & Gorgonzola, Brussels Sprout Carbonara with Fettuccini, Minestrone Soup"
3438,Windy,5,8,Breakfast,"Spare Ribs, Tuna Stuffed Hard-Boiled Eggs, One Bowl Jalapeno Cheddar Cornbread"
3439,Cold,0,7,Dinner,"Healthy Mint Brownies, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), One Bowl Jalapeno Cheddar Cornbread, Spare Ribs"
3439,Hot,2,8,Lunch,"Easy Vegetable Fried Rice, South Carolina Style Pulled Pork, Lemon Delicious, Sweet Potato, Kale & White Bean Soup"
3439,Rainy,8,3,Dinner,
3439,Humid,5,5,Dinner,Raspberry Cheesecake Bars By Mommie Cooks
3439,Windy,10,6,Breakfast,
3440,Cold,4,5,Dinner,
3440,Hot,7,8,Lunch,"Chocolatey Overnight Oats with Strawberries, Watermelon Popsicles with Mint, Basil & Lime"
3440,Rainy,4,10,Dinner,Chocolate Mousse in Chocolate Shell
3440,Humid,0,4,Dinner,Fried String Cheese Sticks
3440,Windy,1,0,Lunch,"Smooth Bloody Mary, Upside-Down Blueberry Puffs Brunch"
3441,Cold,7,4,Dinner,"How to Make the Ultimate Christmas Fruit Pizza, Baked Honey Sriracha Chicken Wings, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce"
3441,Hot,5,6,Dinner,"Sweet & Spicy White Cheddar Cheese Ball with apples & Bacon, HomeMade Hashbrowns with Spinach and Carrots, Satay Beef Balls, Cheese Pork Chops, How to Make the Ultimate Christmas Fruit Pizza"
3441,Rainy,7,9,Breakfast,"Chapchae (Korean Stir-Fried Noodles), Wholemeal Steam Bun, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico)"
3441,Humid,9,8,Dinner,"Tomato and lentil soup, Sweet Potato, Kale & White Bean Soup, Minestrone, Cheesy Chicken and Rice Casserole, Black Bean Garlic Shrimp Scramble"
3441,Windy,8,3,Lunch,Ground Turkey Stuffed Peppers
3442,Cold,7,7,Lunch,Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)
3442,Hot,1,10,Dinner,
3442,Rainy,0,2,Breakfast,
3442,Humid,7,8,Breakfast,"Roasted Beet and Radicchio Salad, Cajun Potato Wedges, Tomato and Eggplant Caponata, Vanilla Bean Melting Moment Cookies With Caramel Filling, Royal Wedding Pear and Coriander Scones"
3442,Windy,5,4,Breakfast,"White Chocolate Raspberry Brie Cups, Blueberry Basil Galette, Pasta With Salmon Cream Sauce, Butterscotch Pie, Warm Lemon Poppy Seed Cake With Chocolate Ganache Center"
3443,Cold,3,10,Lunch,Soy Ginger Glazed Halibut with Ginger Peach Relish
3443,Hot,2,3,Dinner,"Spare Ribs, Shrimp and Lemongrass Soup, Delicious Rhubarb Custard Pie, Smooth Bloody Mary"
3443,Rainy,2,4,Dinner,"Delicious Rhubarb Custard Pie, Honeyed Bacon"" Baklava, Soy Ginger Glazed Halibut with Ginger Peach Relish"
3443,Humid,3,8,Lunch,Dutch Baby
3443,Windy,10,4,Dinner,"White Chocolate Cherry Hand Pies, Chimichurri, Baked Sirloin Steak, Delicious Rhubarb Custard Pie"
3444,Cold,10,4,Breakfast,"The Pearhattan Cocktail, Pasta With Salmon Cream Sauce, Tomato and Bacon Pizza With Rice Crust, Avocado and Orange Salad With Orange-Ginger Dressing"
3444,Hot,6,2,Lunch,"Cajun Seafood and Andouille Sausage Gumbo, Dad’s Breakfast Polenta, Pasta with Raw Tomato & Lemon Infused Olive Oil"
3444,Rainy,4,4,Lunch,"Fluffy frittata with spinach, Butterscotch Pie, Baked Honey Sriracha Chicken Wings"
3444,Humid,5,2,Dinner,"Upside-Down Blueberry Puffs Brunch, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico)"
3444,Windy,4,1,Breakfast,"Braised Chicken with Artichoke Hearts & Olives, Dak Bulgogi - Korean BBQ Chicken"
3445,Cold,5,8,Dinner,"HomeMade Hashbrowns with Spinach and Carrots, Chimichurri, Minestrone, Wholemeal Steam Bun"
3445,Hot,4,10,Dinner,Baked Sirloin Steak
3445,Rainy,1,5,Breakfast,Zucchini Flutes Piped With Basil Ricotta Mousse
3445,Humid,8,1,Dinner,Strawberry-Mango Quinoa Salad
3445,Windy,2,5,Lunch,"Strawberry-Mango Quinoa Salad, Soy Ginger Glazed Halibut with Ginger Peach Relish, Avocado Chicken Salad, Cheesy Chicken and Rice Casserole, Easy Pork Chops on Stuffing"
3446,Cold,6,10,Breakfast,
3446,Hot,1,5,Lunch,"Honeyed Bacon"" Baklava, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Naturally Sweet Apple Turnovers, Vanilla Bean Melting Moment Cookies With Caramel Filling, Gluten Free Dairy Free Buttermilk Biscuits"
3446,Rainy,0,9,Dinner,"Healthy Mint Brownies, How to Make the Best Crock Pot Roast, Lamb In Red Mole Sauce, Dad’s Breakfast Polenta"
3446,Humid,4,6,Dinner,
3446,Windy,3,3,Dinner,"Frittata with Mushrooms, Thyme, and Parmigiano Cheese, White Chocolate Cherry Hand Pies, Satay Beef Balls, Spring Greens With Pears, Sugared Walnuts & Gorgonzola, Royal Wedding Pear and Coriander Scones"
3447,Cold,8,4,Dinner,"Green Tea Fruit Medley Smoothie, Easy Gluten Free Vegetarian Pasta Salad"
3447,Hot,6,1,Dinner,"HomeMade Hashbrowns with Spinach and Carrots, Tomato and lentil soup, Loquat Pie, Carrot and Coriander Soup"
3447,Rainy,4,2,Dinner,
3447,Humid,3,2,Lunch,"Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Watermelon Popsicles with Mint, Basil & Lime"
3447,Windy,4,6,Lunch,"Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), Cajun Shrimp Chowder, Chapchae (Korean Stir-Fried Noodles), Chicken Farfalle with Low-Fat Alfredo Sauce"
3448,Cold,3,3,Breakfast,Cajun Seafood and Andouille Sausage Gumbo
3448,Hot,5,5,Breakfast,"Chocoholic's Deep Dark Dream Chiffon Cake, Soy Ginger Glazed Halibut with Ginger Peach Relish, Amaretto Almond Cookies, Black Bean Garlic Shrimp Scramble"
3448,Rainy,8,3,Breakfast,Dak Bulgogi - Korean BBQ Chicken
3448,Humid,5,0,Dinner,"One Bowl Jalapeno Cheddar Cornbread, Alouette Chicken Paprika"
3448,Windy,1,7,Breakfast,"Chocolate Mousse in Chocolate Shell, Creamy Mushroom Soup ~ with a “Kick”, Butterscotch Pie, Black Bean Garlic Shrimp Scramble, Baked Ziti Or Rigatoni"
3449,Cold,5,5,Lunch,"Chicken Farfalle with Low-Fat Alfredo Sauce, Healthy Mint Brownies, White Chocolate Cherry Hand Pies, Almond Rainbow Cake"
3449,Hot,10,4,Breakfast,
3449,Rainy,3,1,Dinner,"Pasta With Salmon Cream Sauce, Healthy Vegan Red Velvet Brownies, Red, White & Blue Crepes: Happy July 4th! @driscollsberry"
3449,Humid,3,0,Dinner,
3449,Windy,6,9,Breakfast,
3450,Cold,4,6,Breakfast,"Spring Greens With Pears, Sugared Walnuts & Gorgonzola, Alouette Chicken Paprika, Classic Buttermilk Pie, Steamed Artichokes With Roasted Red Pepper Aioli, Healthy Orange Chicken"
3450,Hot,2,5,Breakfast,
3450,Rainy,2,7,Dinner,
3450,Humid,5,10,Breakfast,"Easy Vegetable Fried Rice, White Chocolate Cherry Hand Pies"
3450,Windy,4,6,Breakfast,"Cajun Shrimp Chowder, Coconut Cream Pie Vegan Milkshake, Beef With Oranges and Spices, Roasted Beet and Radicchio Salad, Spare Ribs"
3451,Cold,3,3,Dinner,Crockpot Chicken and Dumplings
3451,Hot,7,7,Breakfast,"Cuban Flank Steak With Avocado and Tomato Salad, Cajun Potato Wedges"
3451,Rainy,2,7,Breakfast,"Cajun Seafood and Andouille Sausage Gumbo, Tomato and lentil soup, Spicy Coconut French Toast, White Chocolate Cherry Hand Pies"
3451,Humid,8,9,Breakfast,"Honeyed Bacon"" Baklava, Roasted Asparagus With Bacon and Feta Cheese, Mediterranean Herb Dip"
3451,Windy,4,9,Dinner,"Tomato and Bacon Pizza With Rice Crust, Vanilla Bean Melting Moment Cookies With Caramel Filling, Tomato and Eggplant Caponata, Sugar Cookies, Honeyed Bacon"" Baklava"
3452,Cold,3,4,Lunch,"Cuban Flank Steak With Avocado and Tomato Salad, Pork schnitzel with tarragon cream sauce"
3452,Hot,8,1,Lunch,"Smooth Bloody Mary, Sweet Potato, Kale & White Bean Soup, South Carolina Style Pulled Pork"
3452,Rainy,8,7,Breakfast,
3452,Humid,6,0,Lunch,"Chimichurri, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), Dad’s Breakfast Polenta, Tortellini In Brodo"
3452,Windy,5,7,Dinner,
3453,Cold,3,8,Lunch,"Crockpot Applesauce, Tomato and Bacon Pizza With Rice Crust, Satay Beef Balls, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce, Warm Lemon Poppy Seed Cake With Chocolate Ganache Center"
3453,Hot,1,0,Dinner,"One Bowl Jalapeno Cheddar Cornbread, Korean Beef Rice Bowl, Crockpot Applesauce, Upside-Down Blueberry Puffs Brunch"
3453,Rainy,6,2,Breakfast,"Cajun Seafood and Andouille Sausage Gumbo, Easy Shepherd's Pie (Beef And/or Lamb Combo), How to Make the Best Crock Pot Roast, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce"
3453,Humid,9,10,Breakfast,"Chapchae (Korean Stir-Fried Noodles), Chimichurri, Delicious Rhubarb Custard Pie, Alouette Chicken Paprika"
3453,Windy,10,9,Dinner,"Minestrone, Shrimp and Lemongrass Soup, South Carolina Style Pulled Pork, Korean Beef Rice Bowl"
3454,Cold,7,8,Breakfast,
3454,Hot,10,6,Lunch,"Baked Ziti Or Rigatoni, Ground Turkey Stuffed Peppers, Watermelon Popsicles with Mint, Basil & Lime, Honeyed Bacon"" Baklava"
3454,Rainy,7,5,Breakfast,"Pasta with Raw Tomato & Lemon Infused Olive Oil, Tru Chocolate Martini, Spicy Coconut French Toast"
3454,Humid,4,7,Lunch,Naturally Sweet Apple Turnovers
3454,Windy,0,9,Dinner,"Chicken Farfalle with Low-Fat Alfredo Sauce, Dutch Baby, Alouette Chicken Paprika, Easy Shepherd's Pie (Beef And/or Lamb Combo)"
3455,Cold,1,7,Lunch,"Red, White & Blue Crepes: Happy July 4th! @driscollsberry"
3455,Hot,9,4,Breakfast,"Cheesy Chicken and Rice Casserole, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce, Chapchae (Korean Stir-Fried Noodles), Delicious Sausage & Peppers, Minestrone Soup"
3455,Rainy,8,9,Lunch,Avocado and Orange Salad With Orange-Ginger Dressing
3455,Humid,5,0,Breakfast,"Black Bean Garlic Shrimp Scramble, Quinoa and Chickpea Salad with Sun-Dried Tomatoes and Dried Cherries, Coconut Cream Pie Vegan Milkshake"
3455,Windy,7,5,Dinner,
3456,Cold,7,4,Breakfast,"Pork schnitzel with tarragon cream sauce, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce, Easy Vegetable Fried Rice"
3456,Hot,0,9,Lunch,Warm Lemon Poppy Seed Cake With Chocolate Ganache Center
3456,Rainy,2,2,Lunch,
3456,Humid,7,2,Breakfast,"Wholemeal Steam Bun, Black Bean Garlic Shrimp Scramble"
3456,Windy,4,10,Lunch,"Tomato and Bacon Pizza With Rice Crust, Cuban Flank Steak With Avocado and Tomato Salad, Easy Gluten Free Vegetarian Pasta Salad"
3457,Cold,4,7,Dinner,"Pork schnitzel with tarragon cream sauce, Mediterranean Herb Dip"
3457,Hot,6,7,Dinner,
3457,Rainy,6,9,Lunch,"Naturally Sweet Apple Turnovers, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce"
3457,Humid,2,8,Dinner,"South Carolina Style Pulled Pork, White Chocolate Raspberry Brie Cups"
3457,Windy,6,3,Dinner,"Minestrone Soup, Spare Ribs"
3458,Cold,4,10,Lunch,"Mediterranean Herb Dip, HomeMade Hashbrowns with Spinach and Carrots, Roasted Asparagus With Bacon and Feta Cheese, Watermelon Popsicles with Mint, Basil & Lime, How to Make the Best Crock Pot Roast"
3458,Hot,3,10,Dinner,
3458,Rainy,9,2,Breakfast,"Avocado and Orange Salad With Orange-Ginger Dressing, Healthy Vegan Red Velvet Brownies, Cheese Pork Chops, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce"
3458,Humid,2,0,Dinner,"Roasted Asparagus With Bacon and Feta Cheese, Spare Ribs, Tomato and Eggplant Caponata"
3458,Windy,9,6,Dinner,"Carrot and Coriander Soup, The Pearhattan Cocktail, White Chocolate Raspberry Brie Cups, Lemon Delicious"
3459,Cold,1,7,Lunch,Royal Wedding Pear and Coriander Scones
3459,Hot,5,9,Dinner,"Pasta With Salmon Cream Sauce, Classic Buttermilk Pie, Tortellini In Brodo"
3459,Rainy,1,1,Breakfast,
3459,Humid,5,7,Breakfast,"One Bowl Jalapeno Cheddar Cornbread, Dutch Baby, Dad’s Breakfast Polenta"
3459,Windy,3,2,Lunch,Minestrone Soup
3460,Cold,9,9,Dinner,
3460,Hot,8,7,Breakfast,"Butterscotch Pie, Easy Shepherd's Pie (Beef And/or Lamb Combo)"
3460,Rainy,4,8,Lunch,Smooth Bloody Mary
3460,Humid,2,3,Breakfast,Oven-Baked Feta Cheese Dip
3460,Windy,0,1,Lunch,"Dad’s Breakfast Polenta, Spring Greens With Pears, Sugared Walnuts & Gorgonzola, Sugar Cookies, Avocado and Orange Salad With Orange-Ginger Dressing"
3461,Cold,4,5,Breakfast,"Red, White & Blue Crepes: Happy July 4th! @driscollsberry, Ground Turkey Stuffed Peppers, Wholemeal Steam Bun, Upside-Down Blueberry Puffs Brunch, Yoghurt Honey Madeleines"
3461,Hot,0,6,Dinner,"Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), Black Bean Garlic Shrimp Scramble, Crockpot Applesauce"
3461,Rainy,3,5,Breakfast,"Raspberry Cheesecake Bars By Mommie Cooks, Soy Ginger Glazed Halibut with Ginger Peach Relish, Blueberry Basil Galette, Alouette Chicken Paprika, Baked Honey Sriracha Chicken Wings"
3461,Humid,5,5,Dinner,Dutch Baby
3461,Windy,3,9,Lunch,"Honeyed Bacon"" Baklava, Chimichurri, Raspberry Cheesecake Bars By Mommie Cooks, A Refreshing Drink To Welcome You All, South Carolina Style Pulled Pork"
3462,Cold,6,8,Lunch,"Warm Lemon Poppy Seed Cake With Chocolate Ganache Center, Sugar Cookies"
3462,Hot,10,8,Lunch,"Yoghurt Honey Madeleines, Shrimp and Lemongrass Soup"
3462,Rainy,2,3,Lunch,"Cajun Potato Wedges, Chicken Farfalle with Low-Fat Alfredo Sauce, Easy Gluten Free Vegetarian Pasta Salad, Wholemeal Steam Bun, Upside-Down Blueberry Puffs Brunch"
3462,Humid,0,5,Breakfast,"Naturally Sweet Apple Turnovers, Chocolatey Overnight Oats with Strawberries"
3462,Windy,3,4,Lunch,"Frittata with Mushrooms, Thyme, and Parmigiano Cheese, Yoghurt Honey Madeleines"
3463,Cold,9,4,Lunch,"Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), How to Make the Best Crock Pot Roast, Tomato and Eggplant Caponata, White Chocolate Cherry Hand Pies"
3463,Hot,4,2,Dinner,
3463,Rainy,6,10,Dinner,"Tomato and Bacon Pizza With Rice Crust, Carrot and Coriander Soup, Fluffy frittata with spinach"
3463,Humid,8,0,Dinner,"Sugar Cookies, Ground Turkey Stuffed Peppers"
3463,Windy,3,8,Dinner,Vanilla Bean Melting Moment Cookies With Caramel Filling
3464,Cold,5,7,Lunch,"Minestrone Soup, Authentic Italian Biscotti, Avocado Chicken Salad"
3464,Hot,5,4,Lunch,"Soy Ginger Glazed Halibut with Ginger Peach Relish, Roasted Beet and Radicchio Salad, Carrot and Coriander Soup, Healthy Orange Chicken"
3464,Rainy,5,10,Lunch,
3464,Humid,2,6,Lunch,"Warm Lemon Poppy Seed Cake With Chocolate Ganache Center, Korean Beef Rice Bowl, Frittata with Mushrooms, Thyme, and Parmigiano Cheese"
3464,Windy,10,3,Breakfast,"Pork schnitzel with tarragon cream sauce, Raspberry Cheesecake Bars By Mommie Cooks"
3465,Cold,3,5,Breakfast,
3465,Hot,8,10,Breakfast,
3465,Rainy,2,4,Dinner,"Tru Chocolate Martini, Dak Bulgogi - Korean BBQ Chicken, Cajun Shrimp Chowder, Jalapeno Cheese Quick Bread, Vanilla Bean Melting Moment Cookies With Caramel Filling"
3465,Humid,8,4,Breakfast,"Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Avocado and Orange Salad With Orange-Ginger Dressing, Chimichurri"
3465,Windy,1,0,Lunch,"Ground Turkey Stuffed Peppers, Loquat Pie"
3466,Cold,2,10,Breakfast,"Roasted Beet and Radicchio Salad, Jalapeno Cheese Quick Bread"
3466,Hot,0,3,Lunch,
3466,Rainy,10,2,Lunch,"The Pearhattan Cocktail, Cajun Seafood and Andouille Sausage Gumbo"
3466,Humid,1,1,Dinner,"Strawberry-Mango Quinoa Salad, Healthy Vegan Red Velvet Brownies, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Cheese Pork Chops"
3466,Windy,0,7,Lunch,"Cajun Shrimp Chowder, Homemade Muesli Breakfast Cereal, Healthy Orange Chicken"
3467,Cold,4,2,Breakfast,"Baked Honey Sriracha Chicken Wings, The Pearhattan Cocktail, Pasta With Salmon Cream Sauce, Shrimp & Crab Egg Rolls"
3467,Hot,1,2,Breakfast,"Loquat Pie, Tortellini In Brodo, Oven-Baked Feta Cheese Dip"
3467,Rainy,7,6,Breakfast,"Cuban Flank Steak With Avocado and Tomato Salad, Vanilla Bean Melting Moment Cookies With Caramel Filling, White Chocolate Cherry Hand Pies, Tomato and lentil soup, Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi)"
3467,Humid,1,10,Breakfast,My Asian Fried Fish Fillet
3467,Windy,3,7,Lunch,Sugar Cookies
